RELEVE_NUMBER,FIELD RELEVE NUMBER,DATE (YEARMONTHDAY),RELEVE AREA (M2),RELEVE SHAPE,COVERSCALE,REPEAT SAMPLED (Y/N),COLLECTION,COLLECTION METHOD,SYNTAXON CODE,SYSTEM FOR PLANT COMMUNITY NAME,PLANT COMMUNITY NAME,AUTHOR CODE,REFERENCE FOR SPECIES DATA,TABLE NUMBER FOR SPECIES DATA,NUMBER OF RELEVE IN TABLE,REFERENCE FOR ENVIRONMENTAL DATA,TABLE NUMBER FOR ENVIRONMENTAL DATA,SUBZONE,COUNTRY CODE,DATASET,REGION,LOCATION,PHYSIOGRAPHIC DIVISION,PHYSIOGRAPHIC REGION SOURCE,GEOREFERENCE (Y/N),GEOREFERENCE SOURCE,GEOREFERENCE ACCURACY (M),LATITUDE WGS 84 (DD),LONGITUDEWGS84'(DD),ALTITUDE (M),SLOPE (DEGREES),ASPECT (DEGREES),TOPOGRAPHIC POSITION,SURFICIAL GEOLOGY,HABITAT TYPE ,SITE MOISTURE,DISTURBANCE,ORGANIC LAYER DEPTH (CM),SOIL TEXTURE  TOP MINERAL HORIZON,SOIL PH (at 10 cm),MOSSES IDENTIFIED (Y/N),LIVERWORTS IDENTIFIED (Y/N),LICHENS IDENTIFIED (Y/N),VASCULAR PLANT TAXONOMIC QUALITY ,CRYPTOGAM TAXONOMIC QUALITY,COVER TREE LAYER (%),COVER SHRUB LAYER (%),COVER TALL SHRUBS (%),COVER LOW SHRUBS (%),COVER ERECT DWARF-SHRUBS (%),COVER PROSTRATE DWARF-SHRUBS (%),COVER GRAMINOIDS (%),COVER TUSSOCK GRAMINOIDS (%),COVER FORBS (%),COVER SEEDLESS VASCULAR PLANTS (%),COVER MOSSES & LIVERWORTS (%),COVER LICHEN LAYER (%),COVER CRUST(%),COVER ALGAE LAYER (%),COVER BARE SOIL (%),COVER BARE ROCK (%),COVER OPEN WATER (%),COVER LITTER LAYER (%),COVER TOTAL (%),MEAN CANOPY HEIGHT (CM),MEAN TREE LAYER HEIGHT (CM),MEAN SHRUB LAYER HEIGHT (CM),MEAN HERB LAYER HEIGHT (CM),MEAN MOSS LAYER HEIGHT (CM),REMARKS
76--96,,8/9/1996,,,Drude,,,,,,Dryas punctata - Mixherbae - Hylocomium splendens,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.6848,98.48266,180,0,-1,CRST,,,,,,GRV,,Y,Y,Y,1,1,0,,,,70,,,,30,,20,,,,,,,,50,,,,,,
77--96,,8/9/1996,,,Drude,,,,,,Tomentypnum nitens+Dicranum sp.+Aulacomnium turgidum - Carex arctisibirica - Dryas punctata+Salix polaris,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.66634,98.50387,180,0,-1,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,10,,20,,,,100,,,,,,,,60,,,,,,
78--96,,8/9/1996,,,Drude,,,,,,Tomentypnum nitens - Carex arctisibirica - Salix reptans ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.66533,98.50681,180,0,-1,BACK,,,,,,,,Y,Y,Y,1,1,0,,,5,,,15,,,,60,,,,,,,,45,,,,,,
7--96,,7/18/1996,,,Drude,,,,,,Tomentypnum nitens+ Hyl?comium splendens+Aulacomnium turgidum - Dryas punctata - Carex arctisibirica,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.56016,98.65192,60,0,-1,FOOT,,,,,,LOM,,Y,Y,Y,1,1,0,,,,15,,10,,,,60,,,,,,,,90,,,,,,
79--96,,8/9/1996,,,Drude,,,,,,,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.66665,98.51294,170,0,-1,EL_PLN,,,,,,,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,1,,,,,,
7L--96,,7/23/1996,,,Drude,,,,,,Dryas punctata+Salix polaris - Carex misandra+C.arctisibirica -,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.54327,98.68705,60,,180,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,50,,10,,,,,,,,,,,,60,,,,,,
80--96,,8/10/1996,,,Drude,,,,,,Tomentypnum nitens+Dicranum sp. - Carex arctisibirica - Salix polaris,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.68088,98.47924,160,0,-1,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,7,,20,,,,90,,,,,,,,80,,,,,,
81--96,,8/11/1996,,,Drude,,,,,,,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.67247,98.51467,150,0,-1,RIPZN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,2,,,,,,,,,,2,,,,,,
81a--96,,8/11/1996,,,Drude,,,,,,Mixherbae -  - ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.67247,98.51467,150,0,-1,RIPZN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,30,,,,,,,,,,30,,,,,,
81b--96,,8/11/1996,,,Drude,,,,,,Hylocomium splendens+Ptilidium ciliare - Dryas punctata+Cassiope tetragona+Salix polaris - ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.67247,98.51467,150,0,-1,RIPZN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,50,,,,,,100,,,,,,,,70,,,,,,
81v--96,,8/11/1996,,,Drude,,,,,,Meesia triquetra+Aulacomnium palustre - Carex concolor+Eriophorum polystachion - ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.67247,98.51467,150,0,-1,RIPZN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,40,,,,,,80,,,,,,,,100,,,,,,
82--96,,8/11/1996,,,Drude,,,,,,Hylocomium splendens+Aulacomnium turgidum+Racomitrium lanuginosum - Dryas punctata - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.65124,98.55569,200,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,40,,,,20,,60,,,,,,,,35,,,,,,
83--96,,8/11/1996,,,Drude,,,,,,Cetrariella delisei - Salix polaris - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.64328,98.56059,200,,90,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,20,,,,10,,,50,,,,,,,20,,,,,,
84--96,,8/11/1996,,,Drude,,,,,,,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.63803,98.53917,150,,270,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,70,,,,,,
85--96,,8/11/1996,,,Drude,,,,,,Dryas punctata  Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.59762,98.53693,120,0,-1,LW_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,60,,,,15,,,,,,,,,,25,,,,,,
86--96,,8/12/1996,,,Drude,,,,,,Hylocomium splendens+Tomentypnum nitens+Aulacomnium turgidum - Dryas punctata - Carex arctisibirica ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.50802,98.53571,70,,158,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,35,,10,,,,80,,,,,,,,80,,,,,,
87--96,,8/12/1996,,,Drude,,,,,,Tomentypnum nitens+Hylocomium splendens - Carex arctisibirica+Mixherbae - Dryas punctata+Salix polaris,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.47979,98.50304,270,,180,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,30,,,,,,100,,,,,,,,60,,,,,,
88--96,,8/12/1996,,,Drude,,,,,,Dryas punctata - Hylocomium splendens+Aulacomnium turgidum - Novosieversia glacialis+Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.47263,98.49814,330,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,70,,,,10,,30,,,,,,,,40,,,,,,
8--96,,7/18/1996,,,Drude,,,,,,Dryas punctata -  - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.5758,98.69884,100,0,-1,LW_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,30,,,,,,
89--96,,8/12/1996,,,Drude,,,,,,Tomentypnum nitens+Dicranum sp. - Salix polaris - Novosieversia glacialis,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.46972,98.48847,370,0,-1,EL_PLN,,,,,,,,Y,Y,Y,1,1,0,,,,15,,,,5,,100,,,,,,,,50,,,,,,
8L--96,,7/23/1996,,,Drude,,,,,,Tomentypnum nitens+Oncophorus sp.  Carex arctisibirica+Carex concolor,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.5282,98.66449,120,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,30,,,,70,,,,,,,,70,,,,,,
90--96,,8/12/1996,,,Drude,,,,,,Cetrariella delisei+Flavocetraria nivalis - Oncophorus sp.+Orthothecium sp. - Herbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.44747,98.5328,240,,45,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,10,,20,60,,,,,,,50,,,,,,
91--96,,8/12/1996,,,Drude,,,,,,Dryas punctata - Hylocomium splendens+ Dicranum sp. - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.46484,98.58729,80,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,70,,,,15,,30,,,,,,,,60,,,,,,
92--96,,8/12/1996,,,Drude,,,,,,Tomentypnum nitens+Hylocomium splendens+Dicranum sp. - Dryas punctata - Salix reptans,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.47057,98.57127,80,,90,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,7,50,,,,,,100,,,,,,,,70,,,,,,
93--96,,8/12/1996,,,Drude,,,,,,Dryas punctata+Cassiope tetragona - Hylocomium splendens+Aulacomnium turgidum - Carex misandra,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.4858,98.56509,60,0,-1,FOOT,,,,,,GRV,,Y,Y,Y,1,1,0,,,,75,,10,,,,30,,,,,,,,100,,,,,,
94--96,,8/12/1996,,,Drude,,,,,,Dryas punctata+Cassiope tetragona - Racomitrium lanuginosum - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.48926,98.57776,50,0,-1,LW_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,50,,,,7,,40,,,,,,,,60,,,,,,
95--96,,8/12/1996,,,Drude,,,,,,Hylocomium splendens+Aulacomnium turgidum - Dryas punctata - Salix reptans+S.arctica,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.50018,98.55461,50,0,-1,FOOT,,,,,,LOM,,Y,Y,Y,1,1,0,,,10,40,,,,,,100,,,,,,,,100,,,,,,
96--96,,8/13/1996,,,Drude,,,,,,Tomentypnum nitens+Aulacomnium turgidum - Carex concolor+C.arctisibirica - Dryas punctata ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.54012,98.61136,50,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,10,,40,,,,100,,,,,,,,100,,,,,,
97--96,,8/13/1996,,,Drude,,,,,,Hylocomium splendens+Polytrichum strictum - Carex arctisibirica+C.concolor - Salix polaris,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.53964,98.52419,240,0,270,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,5,,15,,,,100,,,,,,,,95,,,,,,
98--96,,8/13/1996,,,Drude,,,,,,Dryas punctata+Salix polaris - Hylocomium splendens+Aulacomnium turgidum+Dicranum sp. - Herbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.54751,98.58823,70,,90,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,70,,,,15,,50,,,,,,,,70,,,,,,
98--96a,,8/13/1996,,,Drude,,,,,,Carex concolor+Eriophorum spsp. -  - Hierochloe pauciflora+Arctagrostis latifolia,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.54751,98.58823,70,,90,BACK,,,,,,LOM ,,Y,Y,Y,1,1,0,,,,,,55,,,,,,,,,,,,100,,,,,,
9--96,,7/19/1996,,,Drude,,,,,,Racomitrium lanuginosum+Aulacomnium turgidum+Dicranoweissia crispula - Novosirversia glacialis - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.54651,98.55393,350,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,5,,15,3,,,,,,,20,,,,,,
99--96,,8/13/1996,,,Drude,,,,,,Hylocomium splehdens+ Aulacomnium turgidum+Polytrichum strictum - Carex arctisibirica - Salix reptans,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.55347,98.61318,60,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,10,,,15,,,,100,,,,,,,,100,,,,,,
99--96a,,8/13/1996,,,Drude,,,,,,Aulacomnium palustre - Carex concolor+Eriophorum spsp. - ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.55347,98.61318,60,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,,,50,,,,80,,,,,,,,100,,,,,,
9L--96,,7/23/1996,,,Drude,,,,,,Dryas punctata - Tomentypnum nitens+Dicranum elongatum - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.52882,98.67639,120,0,-1,RIPZN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,40,,,,10,,20,,,,,,,,60,,,,,,
pv--cTc--00a,,8/24/2000,,,Drude,,,,,,Sphagnum sp. + Aulacomnium turgidum + Tomentypnum nitens - Eriophorum polystachion - Salix reptans + S.pulchra,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.6472,102.46736,10,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,20,,30,,,,100,,,,,,,,100,,,,,,
pv--cTc--00b,,8/24/2000,,,Drude,,,,,,Eriophorum polystachion + E.medium + E.russeolum + Carex concolor + C.saxatilis - Aulacomnium palustre + Meesia triquetra -,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.6472,102.46736,10,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,,,100,,,,70,,,,,,,,,,,,,,
cTc1--05,,8/25/2005,,,Drude,,,,,,Hylocomium splendens  var.obtusifolium + Tomentypnum nitens + Ptilidium ciliare - Rubus chamajemorus + Vaccinium vitis-idaea + Vaccinium uliginosum - Dushekia fruticosa + Betula exilis + Ledum palustre,Igor Pospelov,,,,,,FT,RU,,Taymyr,,,,Y,GPS,,71.15609423,102.6722122,15,0,-1,EL_PLN,,,,,,"ORG, LOM",,Y,Y,Y,1,1,20,,,50,,,,,,,100,,,,,,,,100,,500--700,2,,,
cTc2--05a,,8/25/2005,,,Drude,,,,,,Tomentypnum nitens + Hylocomium splendens (Hedw.) Schimp. var.obtusifolium - Arctous alpina + Vaccinium uliginosum + Dryas punctata - Carex concolor + Eriophorum polystachion ,Igor Pospelov,,,,,,FT,RU,,Taymyr,,,,Y,GPS,,71.13279383,102.6452101,15,0,-1,RIPZN,,,,,,LOM,,Y,Y,Y,1,1,1,,,,40,,30,,,,60,,,,,,,,100,,300,,,,
cTc2--05b,,8/25/2005,,,Drude,,,,,,Aulacomnium palustre + Meesia triquetra - Carex concolor + C.chordorriza + Eriophorum polystachion - ,Igor Pospelov,,,,,,FT,RU,,Taymyr,,,,Y,GPS,,71.13279383,102.6452101,15,0,-1,RIPZN,,,,,,LOM,,Y,Y,Y,1,1,1,,,,,,60,,,,100,,,,,,,,100,,300,,,,
cTc--dK--00a,,8/23/2000,,,Drude,,,,,,Tomentypnum nitens + Aulacomnium turgidum + Polytrichum strictum - Carex arctisibirica + Eriophorum polystachion Dryas puncttata,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.6503,102.59342,30,3,180,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,20,,30,,,,90,,,,,,,,90,,,,,,
cTc--dK--00b,,8/23/2000,,,Drude,,,,,,Eriophorum polystachion + Carex concolor + E.vaginatum + E.scheichzeri - Tomentypnum nitens - Betula nana + Salix reptans,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.6503,102.59342,30,3,180,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,8,,,70,,,,40,,,,,,,,100,,,,,,
HaT--gar,,7/1/2001,,,Drude,,,,,,Vaccinium uliginosum+Arctous alpina+Pyrola grandiflora - Betula-nana+Ledum decumbens+Salix reptans+S.lanata+Dushekia fruticosa - Hylocomnium splendens+Ptilidium ciliare,Igor Pospelov,,,,,,FT,RU,,Taymyr,,,,Y,GPS,,71.98305945,102.5920858,40,0,-1,EL_PLN,,,,,,LOM,,Y,Y,Y,1,1,10,,,60,,,70,,,,40,,,,,,,,100,,700--800,,,,
HaT--F1,,6/30/2001,,,Drude,,,,,,Empetrum subholarcticum+Vaccinium uliginosum+Vaccinium minus+Dryas punctata - Hylocomnium splendens+Tomentypnum nitens +Ptilidium ciliare - Betula nana+Salix lanata+Ledum decumbens,Igor Pospelov,,,,,,FT,RU,,Taymyr,,,,Y,GPS,,71.98583954,102.5610436,40,6,180,BACK,,,,,,LOM,,Y,Y,Y,1,1,10--40,,,30,90,,,,,,40,,,,,,,,90,,400--600,,,,
HaT--F2,,6/30/2001,,,Drude,,,,,,Larix gmelinii - Salix boganidensis+S.glauca+S.lanata+S.hastata - Mixherbae,Igor Pospelov,,,,,,FT,RU,,Taymyr,,,,Y,GPS,,71.98595954,102.5623937,25,0,-1,RIPZN,,,,,,LOM,,Y,Y,Y,1,1,50--70,,,50,,,,,60,,,,,,,,,,100,,700--800,,,,
HFT--F3,,6/30/2001,,,Drude,,,,,,Empetrum subholarcticum+Vaccinium uliginosum - Politrichastrum alpinum+Politrichum stictum - Poa glauca+Festuca brachyphylla+Vaccinium minus,Igor Pospelov,,,,,,FT,RU,,Taymyr,,,,Y,GPS,,71.98670955,102.5616436,30,6,360,BACK,,,,,,LOM,,Y,Y,Y,1,1,10,,,5,60,,,,,,30,,,,,,,,80,,700,100,,,
